Time [s],Current [A],Voltage [V],Temperature [°C],SoC [%],HVAC,SegmentType
446,-10.704862222222223,382.45393666666666,19.0,87.0,False,driving
447,-11.551505454545454,382.4831454545454,19.0,87.0,False,driving
448,-20.24065555555556,381.7454311111112,19.0,87.0,False,driving
449,-33.32958909090909,380.5124436363636,19.0,87.0,False,driving
450,-32.21545888888889,380.48085888888886,19.0,87.0,False,driving
451,-23.33365545454545,381.2811136363636,19.0,87.0,False,driving
452,-20.80209888888889,381.5332855555556,19.0,87.0,False,driving
453,-13.969717272727271,382.1739354545455,18.886270909090907,87.0,False,driving
454,-9.779461111111113,382.62141777777776,18.11558888888889,87.0,False,driving
455,-10.056325454545457,382.6552054545455,18.0,87.0,False,driving
456,-10.904746666666666,382.6245977777778,18.0,87.0,False,driving
457,-10.749337272727272,382.6973981818182,18.0,87.0,False,driving
458,-10.919051111111113,382.7,18.0,87.0,False,driving
459,-11.627237272727273,382.6818181818182,18.0,87.0,False,driving
460,-11.845997777777775,382.67778,18.0,87.0,False,driving
461,-11.722174545454545,382.7,18.0,87.0,False,driving
462,-11.986574444444445,382.6809411111111,18.0,87.0,False,driving
463,-13.5908,382.5811227272727,18.0,87.0,False,driving
464,-16.43289111111111,382.3126644444444,18.0,87.0,False,driving
465,-18.11516636363636,382.13699454545457,18.0,87.0,False,driving
466,-19.148605555555555,382.0785466666667,18.0,87.0,False,driving
467,-19.53510090909091,382.00846,18.0,87.0,False,driving
468,-22.55009111111111,381.7664966666667,18.0,87.0,False,driving
469,-32.41027181818182,380.82307,18.0,87.0,False,driving
470,-84.64149555555555,376.28973,18.0,87.0,False,driving
471,-163.59742545454546,368.59686,18.0,87.0,False,driving
472,-95.00502444444444,373.6289366666667,18.0,86.5,False,driving
473,-24.936613636363635,380.15312454545455,18.0,86.5,False,driving
474,-20.94061555555556,380.82848666666666,18.0,86.5,False,driving
475,-32.553031818181815,379.8585309090909,18.0,86.5,False,driving
476,-27.021412222222224,380.2538333333333,18.0,86.5,False,driving
477,-15.632218181818182,381.4083709090909,18.0,86.5,False,driving
478,-26.052176666666668,380.6358755555555,18.0,86.5,False,driving
479,-63.12013181818182,377.36987454545454,18.0,86.5,False,driving
480,-143.57265999999998,369.92586,18.0,86.5,False,driving
481,-155.52560727272729,368.1201336363636,18.0,86.5,False,driving
482,-130.2903511111111,369.7094877777778,18.0,86.5,False,driving
483,-38.925641818181816,377.6545827272728,18.0,86.5,False,driving
484,-18.806406666666668,379.9126933333333,18.0,86.0,False,driving
485,-29.827944545454542,379.1538927272728,18.0,86.0,False,driving
486,-19.42373333333333,380.10159,18.0,86.0,False,driving
487,-12.706511818181816,380.9051945454546,18.0,86.0,False,driving
488,-8.99516,381.3777866666667,18.0,86.0,False,driving
489,-2.943242727272727,382.0175590909091,18.0,86.0,False,driving
490,3.442902222222222,382.7508044444445,18.0,86.0,False,driving
491,5.099303636363636,383.0740336363637,18.0,86.0,False,driving
492,-1.98573,382.63565,18.0,86.0,False,driving
493,-11.565869090909093,381.8077718181818,18.0,86.0,False,driving
494,-14.699275555555554,381.5118977777777,18.0,86.0,False,driving
495,-10.413838181818182,381.9130363636364,18.0,86.0,False,driving
496,-9.805107777777778,382.05394666666666,18.0,86.0,False,driving
497,-15.965622727272727,381.54669545454544,18.0,86.0,False,driving
498,-23.25992,380.8603522222222,18.0,86.0,False,driving
499,-7.966294545454545,382.1813290909091,18.0,86.0,False,driving
500,4.697605555555556,383.4484411111111,18.0,86.0,False,driving
501,1.1158409090909092,383.2791972727273,18.0,86.0,False,driving
502,-1.4476933333333333,383.1222266666667,18.0,86.0,False,driving
503,-1.242159090909091,383.19936,18.0,86.0,False,driving
504,-2.8322077777777777,383.1301333333333,18.0,86.0,False,driving
505,-9.268189090909091,382.5824090909091,18.0,86.0,False,driving
506,-14.87945888888889,382.07856,18.0,86.0,False,driving
507,-19.199957272727275,381.6959909090909,18.0,86.0,False,driving
508,-25.09052888888889,381.1142844444444,18.0,86.0,False,driving
509,-25.038436363636364,381.0714054545455,18.0,86.0,False,driving
510,-26.146831111111112,380.9277011111111,18.0,86.0,False,driving
511,-30.68212727272727,380.4629427272728,18.0,86.0,False,driving
512,-31.04211888888889,380.3587233333333,18.0,86.0,False,driving
513,-33.97835,380.1297036363636,18.0,86.0,False,driving
514,-40.17115777777778,379.4658044444444,18.0,86.0,False,driving
515,-41.04480909090909,379.2774127272728,18.0,86.0,False,driving
516,-49.00371555555555,378.5350455555556,18.0,86.0,False,driving
517,-66.63936818181818,376.83963,18.0,86.0,False,driving
518,-81.95229888888889,375.2145988888889,18.0,86.0,False,driving
519,-55.03018454545455,377.32054,18.0,86.0,False,driving
520,-33.41708777777777,379.3102422222222,18.0,86.0,False,driving
521,-47.983540909090905,378.1225881818182,18.0,86.0,False,driving
522,-45.56114444444445,378.1195644444445,18.0,85.5,False,driving
523,-17.098327272727275,380.67935,18.0,85.5,False,driving
524,-9.050061111111113,381.62267777777777,18.0,85.5,False,driving
525,-3.790967272727273,382.2296145454545,18.0,85.5,False,driving
526,1.5376344444444443,382.78191,18.0,85.5,False,driving
527,94.4301118181818,391.3134654545455,18.0,85.5,False,driving
528,3.3049688888888884,384.14626,18.0,85.5,False,driving
529,-67.47586090909091,377.5532163636364,18.0,85.5,False,driving
530,-19.86641888888889,380.9455977777778,18.0,85.5,False,driving
531,88.04401181818183,391.10718909090906,18.0,85.5,False,driving
532,28.96981111111111,386.4273766666667,18.0,85.5,False,driving
533,-5.658207272727273,383.3719727272728,18.0,85.5,False,driving
534,-6.662856666666666,383.1873644444444,18.0,85.5,False,driving
535,-6.871510000000001,383.16364,18.0,85.5,False,driving
536,7.510985555555556,384.3716055555556,18.0,85.5,False,driving
537,15.473434545454548,385.29710454545454,18.0,85.5,False,driving
538,11.227162222222224,385.0104333333333,18.0,85.5,False,driving
539,-4.500399090909091,383.6259227272727,18.0,85.5,False,driving
540,-8.87129,383.20457,18.0,85.5,False,driving
541,-27.273326363636365,381.58257,18.0,85.5,False,driving
542,-82.78383555555556,376.4710822222222,18.0,85.5,False,driving
543,-77.8795209090909,376.35207090909086,18.0,85.5,False,driving
544,-20.47406,381.2558266666667,18.0,85.5,False,driving
545,4.529439090909091,383.7559754545455,18.0,85.5,False,driving
546,-10.532767777777778,382.58293333333336,18.0,85.5,False,driving
547,-18.31176636363636,381.8920290909091,18.0,85.5,False,driving
548,-25.32529222222222,381.2036055555556,18.0,85.5,False,driving
549,-24.60735545454545,381.2228500000001,18.0,85.5,False,driving
550,-15.400012222222225,382.0005111111111,18.0,85.5,False,driving
551,-1.163499090909091,383.33074909090914,18.0,85.5,False,driving
552,-0.6456244444444444,383.53083555555554,18.0,85.5,False,driving
553,-11.858716363636365,382.6169718181818,18.0,85.5,False,driving
554,-24.17738333333333,381.5005955555556,18.0,85.5,False,driving
555,-31.262362727272727,380.7556472727272,18.0,85.5,False,driving
556,-32.85537888888889,380.51436666666666,18.0,85.5,False,driving
557,-43.62064363636364,379.5067181818182,18.0,85.5,False,driving
558,-72.42431333333333,376.7677777777778,18.0,85.5,False,driving
559,-67.04347272727273,376.8878245454545,18.0,85.5,False,driving
560,-41.033904444444445,379.1316122222222,18.0,85.5,False,driving
561,-47.19379000000001,378.5839927272728,18.0,85.5,False,driving
562,-56.959268888888886,377.5988233333333,18.0,85.5,False,driving
563,-69.62202272727274,376.3676218181818,18.0,85.5,False,driving
564,-73.59569,375.7778922222222,18.0,85.5,False,driving
565,-53.11968090909091,377.43328454545457,18.0,85.5,False,driving
566,-39.04687777777778,378.72940444444447,18.0,85.0,False,driving
567,-33.043456363636366,379.3192309090909,18.0,85.0,False,driving
568,-46.85552333333333,378.1416888888889,18.0,85.0,False,driving
569,-69.99634181818182,375.9498236363636,18.0,85.0,False,driving
570,-66.35270666666666,376.06836444444446,18.0,85.0,False,driving
571,-37.34418272727272,378.5342854545455,18.0,85.0,False,driving
572,-16.961615555555554,380.4927355555556,18.0,85.0,False,driving
573,-23.076044545454547,380.0716954545454,18.0,85.0,False,driving
574,-10.080672222222224,381.27014,18.0,85.0,False,driving
575,-2.6012081818181816,382.0993272727273,18.0,85.0,False,driving
576,1.0922477777777777,382.5709577777778,18.0,85.0,False,driving
577,5.013627272727273,383.07485,18.0,85.0,False,driving
578,3.934444444444444,383.12903222222224,18.0,85.0,False,driving
579,-1.812840909090909,382.7160536363636,18.0,85.0,False,driving
580,-7.122504444444445,382.2905944444444,18.0,85.0,False,driving
581,-5.776729090909091,382.4343290909091,18.0,85.0,False,driving
582,1.890595555555556,383.16497,18.0,85.0,False,driving
583,4.060059090909092,383.4539090909091,18.0,85.0,False,driving
584,7.457012222222223,383.8574855555555,18.0,85.0,False,driving
585,12.647225454545456,384.4299972727273,18.0,85.0,False,driving
586,54.27740222222221,388.0942411111112,18.0,85.0,False,driving
587,82.02583454545454,391.2865781818182,18.0,85.0,False,driving
588,-10.067392222222225,383.3756311111112,18.0,85.0,False,driving
589,-26.28043818181818,381.6333972727273,18.0,85.0,False,driving
590,-21.960842222222222,381.7980888888889,18.0,85.0,False,driving
591,8.848852727272726,384.4127509090909,18.0,85.0,False,driving
592,81.07813444444444,391.12845444444446,18.0,85.0,False,driving
593,22.70507909090909,386.46800272727273,18.0,85.0,False,driving
594,-0.8819455555555555,384.2700388888889,18.0,85.0,False,driving
595,3.24536,384.5729845454545,18.0,85.0,False,driving
596,19.933502222222224,386.0623633333333,18.0,85.0,False,driving
597,7.0204200000000005,385.09279,18.0,85.0,False,driving
598,-3.4533377777777776,384.11010111111113,18.0,85.0,False,driving
599,-8.71445909090909,383.6013772727272,18.0,85.0,False,driving
600,-8.858136666666667,383.5147322222222,18.0,85.0,False,driving
601,-1.1735236363636363,384.1623672727273,18.0,85.0,False,driving
602,6.254918888888889,384.8872122222222,18.0,85.0,False,driving
603,4.757808181818182,384.82727454545454,18.0,85.0,False,driving
604,13.240107777777776,385.5882,18.0,85.0,False,driving
605,39.41175181818182,388.0176236363637,18.0,85.0,False,driving
606,37.83024111111112,388.1480622222222,18.0,85.0,False,driving
607,38.49633272727272,388.3411272727273,18.0,85.0,False,driving
608,37.70348,388.3980588888888,18.0,85.0,False,driving
609,35.667922727272725,388.32387454545454,18.0,85.0,False,driving
610,21.504181111111112,387.21451777777776,18.0,85.0,False,driving
611,24.199372727272728,387.4331981818182,18.0,85.0,False,driving
612,0.9634533333333332,385.4471588888889,18.0,85.0,False,driving
613,-6.907419999999999,384.6411672727273,18.0,85.0,False,driving
614,-9.572494444444445,384.27944777777776,18.0,85.0,False,driving
615,-10.107483636363638,384.1740918181818,18.0,85.0,False,driving
616,-14.570457777777778,383.7502866666666,18.0,85.0,False,driving
617,-26.19893,382.63434,18.0,85.0,False,driving
618,-45.41343444444445,380.82654,18.0,85.0,False,driving
619,-93.45196545454546,376.3258236363636,18.0,85.0,False,driving
620,-71.38076666666666,377.56064333333336,18.0,85.0,False,driving
621,-27.90043727272728,381.39602181818185,18.0,85.0,False,driving
622,-12.91232,382.87328333333335,18.0,85.0,False,driving
623,-27.96834909090909,381.7341763636363,18.0,85.0,False,driving
624,-62.78476555555556,378.4670633333333,18.0,85.0,False,driving
625,-43.236692727272725,379.7749318181818,18.0,85.0,False,driving
626,-10.809227777777778,382.6729177777778,18.0,85.0,False,driving
627,-5.494716363636363,383.3499990909091,18.0,85.0,False,driving
628,-7.072956666666666,383.3000011111111,18.0,85.0,False,driving
629,-2.239581818181818,383.7379581818182,18.0,85.0,False,driving
630,15.530585555555556,385.46305777777775,18.0,85.0,False,driving
631,3.978095454545455,384.5955972727272,18.0,85.0,False,driving
632,2.696883333333333,384.5084244444445,18.0,85.0,False,driving
633,9.85376909090909,385.16513181818186,18.0,85.0,False,driving
634,19.60663,386.1458566666667,18.0,85.0,False,driving
635,22.494916363636364,386.5711290909092,18.0,85.0,False,driving
636,16.328452222222225,386.2145066666666,18.0,85.0,False,driving
637,2.977711818181818,384.93964181818177,18.0,85.0,False,driving
638,4.542755555555555,385.0397466666666,18.0,85.0,False,driving
639,18.05401,386.3796454545454,18.0,85.0,False,driving
640,41.72331111111111,388.3887066666667,18.0,85.0,False,driving
641,85.80841181818181,392.8624563636364,18.0,85.0,False,driving
642,7.33564,386.25670888888885,18.0,85.0,False,driving
643,36.46033454545454,388.4067827272728,18.0,85.0,False,driving
644,-8.93909090909091,382.2627272727273,10.0,76.0,False,ramp
645,8.035287373737377,383.8088593434344,12.25,78.75,False,ramp
646,25.009665656565662,385.3549914141415,14.5,81.5,False,ramp
647,41.98404393939396,386.9011234848485,16.75,84.25,True,ramp
648,58.95842222222223,388.4472555555556,19.0,87.0,False,ramp
649,-4.151101818181818,390.4921981818181,19.0,99.5,False,driving
650,-17.15962111111111,389.3723088888889,19.0,99.5,False,driving
651,-24.86572,388.5918609090909,19.0,99.5,False,driving
652,-32.15190666666667,387.91783888888887,19.0,99.5,False,driving
653,-22.275244545454544,388.5925045454545,19.0,99.5,False,driving
654,4.558092222222222,390.87801,19.0,99.5,False,driving
655,10.350309090909091,391.54852909090914,19.0,99.5,False,driving
656,8.102328888888888,391.4076811111111,19.0,99.5,False,driving
657,-4.206296363636364,390.43898454545456,19.0,99.5,False,driving
658,-32.62797666666667,387.9511211111111,19.0,99.5,False,driving
659,-9.85565090909091,389.6277927272727,19.0,99.5,False,driving
660,8.034217777777776,391.3519988888889,19.0,99.5,False,driving
661,-5.092582727272728,390.26311,19.0,99.5,False,driving
662,-8.747875555555556,389.87673,19.0,99.5,False,driving
663,2.4509909090909088,390.8290081818182,19.0,99.5,False,driving
664,-8.24307888888889,390.0485933333333,19.0,99.5,False,driving
665,-42.90928818181818,386.96009090909087,19.0,99.5,False,driving
666,-62.667677777777776,385.1190144444444,19.0,99.5,False,driving
667,-85.01105363636363,382.9313563636364,19.0,99.5,False,driving
668,-91.24225222222222,382.11994333333337,19.0,99.5,False,driving
669,-52.50869090909091,385.1577909090909,19.0,99.5,False,driving
670,-20.517206666666667,387.92514,19.0,99.5,False,driving
671,-11.916212727272727,388.77584181818185,19.0,99.14827,False,driving
672,-15.95211888888889,388.56550333333337,19.0,99.0,False,driving
673,-27.160194545454544,387.5388663636364,19.0,99.0,False,driving
674,-27.37343555555556,387.46840777777777,19.0,99.0,False,driving
675,-26.34377636363637,387.5332454545455,19.0,99.0,False,driving
676,-23.31871111111112,387.7382444444445,19.0,99.0,False,driving
677,-22.25610727272728,387.88012909090907,19.0,99.0,False,driving
678,-18.468152222222223,388.15984888888886,19.0,99.0,False,driving
679,-14.41852909090909,388.5533690909091,19.0,99.0,False,driving
680,-18.318352222222224,388.1923844444444,19.0,99.0,False,driving
681,-13.021091818181818,388.6506718181818,19.0,99.0,False,driving
682,-10.01408222222222,388.9646111111112,19.0,99.0,False,driving
683,-7.816748181818181,389.13131909090913,19.0,99.0,False,driving
684,-8.57861111111111,389.10646,19.0,99.0,False,driving
685,-14.21857909090909,388.6610118181818,19.0,99.0,False,driving
686,-10.381633333333331,388.9909333333333,19.0,99.0,False,driving
687,5.702955454545454,390.3416118181818,19.0,99.0,False,driving
688,4.553843333333333,390.3631133333333,19.0,99.0,False,driving
689,-4.239583636363636,389.6428118181818,19.0,99.0,False,driving
690,9.734507777777775,390.8357811111112,19.0,99.0,False,driving
691,-2.1899290909090907,389.93024,19.0,99.0,False,driving
692,-13.225826666666666,388.95517777777775,19.0,99.0,False,driving
693,-18.25405909090909,388.44666818181815,19.0,99.0,False,driving
694,-13.13592888888889,388.85148888888887,19.0,99.0,False,driving
695,-13.060082727272729,388.8743909090909,19.0,99.0,False,driving
696,-15.76103222222222,388.6268133333333,19.0,99.0,False,driving
697,-23.838626363636365,387.9004372727273,19.0,99.0,False,driving
698,-15.317232222222222,388.52007333333336,19.0,99.0,False,driving
699,25.26720090909091,392.0908145454545,19.0,99.0,False,driving
700,18.13856333333333,391.6982711111111,19.0,99.0,False,driving
701,0.9525972727272728,390.2783336363637,19.0,99.0,False,driving
702,-6.929806666666667,389.5459588888889,19.0,99.0,False,driving
703,17.066775454545454,391.5673809090909,19.0,99.0,False,driving
704,26.77603888888889,392.65724666666665,19.0,99.0,False,driving
705,0.0890563636363635,390.40095818181817,19.0,99.0,False,driving
706,-10.569773333333334,389.4058011111112,19.0,99.0,False,driving
707,-6.121070909090909,389.73412454545456,19.0,99.0,False,driving
708,-12.657821111111112,389.1927011111111,19.0,99.0,False,driving
709,-41.19875454545455,386.6627809090909,19.0,99.0,False,driving
710,-16.09763333333333,388.61523,19.0,99.0,False,driving
711,11.215116363636364,391.0803118181818,19.0,99.0,False,driving
712,-5.850548888888889,389.7384955555556,19.0,99.0,False,driving
713,-21.80359272727273,388.3415345454545,19.0,99.0,False,driving
714,-49.975116666666665,385.81780333333336,19.0,99.0,False,driving
715,-43.61056,386.1392709090909,19.0,99.0,False,driving
716,-25.05278333333333,387.64667333333335,19.0,99.0,False,driving
717,-21.957171818181816,387.9669018181818,19.0,99.0,False,driving
718,-21.776698888888887,387.9342588888889,19.0,99.0,False,driving
719,11.525094545454545,390.7172836363636,19.0,99.0,False,driving
720,43.64826333333333,393.7844711111111,19.0,99.0,False,driving
721,33.56635909090909,393.0802981818182,19.0,99.0,False,driving
722,36.46033454545454,388.4067827272728,18.0,85.0,False,ramp
723,26.30747545454545,388.9281365909091,18.25,88.625,True,ramp
724,16.154616363636364,389.4494904545454,18.5,92.25,True,ramp
725,6.001757272727275,389.9708443181818,18.75,95.875,False,ramp
726,-4.151101818181818,390.4921981818181,19.0,99.5,False,ramp
727,63.60727272727272,389.9636363636364,28.0,87.0,True,regen
728,58.65444444444445,389.90333333333336,28.0,87.0,True,regen
729,41.54363636363637,388.9390909090909,28.0,87.0,True,regen
730,33.352222222222224,388.47,28.0,87.0,True,regen
731,37.799090909090914,388.8063636363637,28.0,87.0,True,regen
732,54.60888888888889,390.0222222222222,28.0,87.0,True,regen
733,53.41181818181818,390.12,28.0,87.0,True,regen
734,47.08222222222222,389.78222222222223,28.0,87.0,True,regen
735,42.67272727272727,389.6,28.0,87.0,True,regen
736,34.287777777777784,389.13666666666666,28.0,87.0,True,regen
737,21.41909090909091,388.3018181818181,28.0,87.0,True,regen
738,10.997777777777776,387.63666666666666,28.0,87.0,True,regen
739,2.491818181818182,387.0309090909091,28.0,87.0,True,regen
740,33.56635909090909,393.0802981818182,19.0,99.0,False,ramp
741,41.0765875,392.3011327272727,21.25,96.0,False,ramp
742,48.5868159090909,391.5219672727273,23.5,93.0,False,ramp
743,56.097044318181815,390.7428018181819,25.75,90.0,False,ramp
744,63.60727272727272,389.9636363636364,28.0,87.0,False,ramp
745,-1.0355555555555556,381.2,18.0,74.5,False,idle
746,-1.139090909090909,381.2,18.0,74.5,False,idle
747,-1.1555555555555557,381.2,18.0,74.5,False,idle
748,-1.1490909090909092,381.2,18.0,74.5,False,idle
749,-1.22,381.2,18.0,74.5,False,idle
750,-1.1454545454545455,381.2,18.0,74.5,False,idle
751,-1.1188888888888888,381.2,18.0,74.5,False,idle
752,-1.1181818181818182,381.2,18.0,74.5,False,idle
753,-1.0422222222222224,381.2,18.0,74.5,False,idle
754,-0.9118181818181816,381.23545454545456,18.0,74.5,False,idle
755,-0.8544444444444445,381.26,18.0,74.5,False,idle
756,-0.8418181818181818,381.3,18.0,74.5,False,idle
757,-0.8233333333333334,381.3,18.0,74.5,False,idle
758,-0.9009090909090908,381.2827272727272,18.0,74.5,False,idle
759,-1.867777777777777,381.21777777777777,18.0,74.5,False,idle
760,-2.4827272727272724,381.1245454545455,18.0,74.5,False,idle
761,-2.1155555555555554,381.13666666666666,18.0,74.5,False,idle
762,-1.5754545454545457,381.2,18.0,74.5,False,idle
763,-1.6,381.2,18.0,74.5,False,idle
764,-1.6036363636363635,381.2,18.0,74.5,False,idle
765,-1.6322222222222222,381.2,18.0,74.5,False,idle
766,-1.6454545454545455,381.2,18.0,74.5,False,idle
767,-1.6555555555555557,381.2,18.0,74.5,False,idle
768,-1.681818181818182,381.2,18.0,74.5,False,idle
769,-1.6777777777777778,381.2,18.0,74.5,False,idle
770,-1.7,381.2,18.0,74.5,False,idle
771,-1.7144444444444444,381.2,18.0,74.5,False,idle
772,-1.781818181818182,381.2,18.0,74.5,False,idle
773,-1.7777777777777777,381.2,18.0,74.5,False,idle
774,-1.6736363636363636,381.2036363636364,18.0,74.5,False,idle
775,-0.8433333333333333,381.2988888888889,18.0,74.5,False,idle
776,-0.820909090909091,381.3,18.0,74.5,False,idle
777,-0.8188888888888889,381.3,18.0,74.5,False,idle
778,-0.8218181818181819,381.3,18.0,74.5,False,idle
779,-0.8400000000000001,381.3444444444444,18.0,74.5,False,idle
780,-0.8363636363636364,381.34,18.0,74.5,False,idle
781,-0.8,381.3988888888889,18.0,74.5,False,idle
782,-0.8218181818181819,381.4,18.0,74.5,False,idle
783,-0.8400000000000001,381.4,18.0,74.5,False,idle
784,-0.8036363636363636,381.4,18.0,74.5,False,idle
785,-0.8177777777777778,381.4,18.0,74.5,False,idle
786,-0.8218181818181819,381.4,18.0,74.5,False,idle
787,-0.8177777777777778,381.4,18.0,74.5,False,idle
788,-0.84,381.4,18.0,74.5,False,idle
789,-0.8177777777777778,381.4,18.0,74.5,False,idle
790,-0.8218181818181819,381.4,18.0,74.5,False,idle
791,-0.8177777777777778,381.4,18.0,74.5,False,idle
792,-0.8036363636363636,381.4,18.0,74.5,False,idle
793,-0.8400000000000001,381.4,18.0,74.5,False,idle
794,-0.8181818181818182,381.4,18.0,74.5,False,idle
795,-0.8,381.4,18.0,74.5,False,idle
796,-0.84,381.4,18.0,74.5,False,idle
797,-0.8622222222222222,381.4,18.0,74.5,False,idle
798,-0.84,381.4,18.0,74.5,False,idle
799,-0.8177777777777778,381.4,18.0,74.5,False,idle
800,-0.8827272727272728,381.4,18.002727272727274,74.5,False,idle
801,2.491818181818182,387.0309090909091,28.0,87.0,False,ramp
802,1.6099747474747477,385.57318181818187,25.5,83.875,False,ramp
803,0.7281313131313132,384.11545454545455,23.0,80.75,False,ramp
804,-0.1537121212121213,382.6577272727272,20.5,77.625,False,ramp
805,-1.0355555555555556,381.2,18.0,74.5,False,ramp
806,-30.0,361.5,18.0,74.5,False,recharge
807,-30.0,361.5,18.0,74.5071264367816,False,recharge
808,-30.0,361.5,18.0,74.51425287356322,False,recharge
809,-30.0,361.5,18.0,74.52137931034483,False,recharge
810,-30.0,361.5,18.0,74.52850574712643,False,recharge
811,-30.0,361.5,18.0,74.53563218390805,False,recharge
812,-30.0,361.5,18.0,74.54275862068965,False,recharge
813,-30.0,361.5,18.0,74.54988505747126,False,recharge
814,-30.0,361.5,18.0,74.55701149425288,False,recharge
815,-30.0,361.5,18.0,74.56413793103448,False,recharge
816,-30.0,361.5,18.0,74.5712643678161,False,recharge
817,-30.0,361.5,18.0,74.5783908045977,False,recharge
818,-30.0,361.5,18.0,74.5855172413793,False,recharge
819,-30.0,361.5,18.0,74.59264367816093,False,recharge
820,-30.0,361.5,18.0,74.59977011494253,False,recharge
821,-30.0,361.5,18.0,74.60689655172413,False,recharge
822,-30.0,361.5,18.0,74.61402298850575,False,recharge
823,-30.0,361.5,18.0,74.62114942528736,False,recharge
824,-30.0,361.5,18.0,74.62827586206896,False,recharge
825,-30.0,361.5,18.0,74.63540229885058,False,recharge
826,-30.0,361.5,18.0,74.64252873563218,False,recharge
827,-30.0,361.5,18.0,74.64965517241379,False,recharge
828,-30.0,361.5,18.0,74.6567816091954,False,recharge
829,-30.0,361.5,18.0,74.66390804597701,False,recharge
830,-30.0,361.5,18.0,74.67103448275861,False,recharge
831,-30.0,361.5,18.0,74.67816091954023,False,recharge
832,-30.0,361.5,18.0,74.68528735632184,False,recharge
833,-30.0,361.5,18.0,74.69241379310346,False,recharge
834,-30.0,361.5,18.0,74.69954022988506,False,recharge
835,-30.0,361.5,18.0,74.70666666666666,False,recharge
836,-30.0,361.5,18.0,74.71379310344828,False,recharge
837,-30.0,361.5,18.0,74.72091954022989,False,recharge
838,-30.0,361.5,18.0,74.72804597701149,False,recharge
839,-30.0,361.5,18.0,74.73517241379311,False,recharge
840,-30.0,361.5,18.0,74.74229885057471,False,recharge
841,-30.0,361.5,18.0,74.74942528735632,False,recharge
842,-30.0,361.5,18.0,74.75655172413794,False,recharge
843,-30.0,361.5,18.0,74.76367816091954,False,recharge
844,-30.0,361.5,18.0,74.77080459770114,False,recharge
845,-30.0,361.5,18.0,74.77793103448276,False,recharge
846,-30.0,361.5,18.0,74.78505747126437,False,recharge
847,-30.0,361.5,18.0,74.79218390804597,False,recharge
848,-30.0,361.5,18.0,74.79931034482759,False,recharge
849,-30.0,361.5,18.0,74.8064367816092,False,recharge
850,-30.0,361.5,18.0,74.81356321839081,False,recharge
851,-30.0,361.5,18.0,74.82068965517242,False,recharge
852,-30.0,361.5,18.0,74.82781609195402,False,recharge
853,-30.0,361.5,18.0,74.83494252873564,False,recharge
854,-30.0,361.5,18.0,74.84206896551724,False,recharge
855,-30.0,361.5,18.0,74.84919540229885,False,recharge
856,-30.0,361.5,18.0,74.85632183908046,False,recharge
857,-30.0,361.5,18.0,74.86344827586207,False,recharge
858,-30.0,361.5,18.0,74.87057471264367,False,recharge
859,-30.0,361.5,18.0,74.87770114942529,False,recharge
860,-30.0,361.5,18.0,74.8848275862069,False,recharge
861,-30.0,361.5,18.0,74.8919540229885,False,recharge
862,-30.0,361.5,18.0,74.89908045977012,False,recharge
863,-30.0,361.5,18.0,74.90620689655172,False,recharge
864,-30.0,361.5,18.0,74.91333333333333,False,recharge
865,-30.0,361.5,18.0,74.92045977011495,False,recharge
866,-30.0,361.5,18.0,74.92758620689655,False,recharge
867,-30.0,361.5,18.0,74.93471264367817,False,recharge
868,-30.0,361.5,18.0,74.94183908045977,False,recharge
869,-30.0,361.5,18.0,74.94896551724138,False,recharge
870,-30.0,361.5,18.0,74.956091954023,False,recharge
871,-30.0,361.5,18.0,74.9632183908046,False,recharge
872,-30.0,361.5,18.0,74.9703448275862,False,recharge
873,-30.0,361.5,18.0,74.97747126436782,False,recharge
874,-30.0,361.5,18.0,74.98459770114943,False,recharge
875,-30.0,361.5,18.0,74.99172413793103,False,recharge
876,-30.0,361.5,18.0,74.99885057471265,False,recharge
877,-30.0,361.5,18.0,75.00597701149425,False,recharge
878,-30.0,361.5,18.0,75.01310344827586,False,recharge
879,-30.0,361.5,18.0,75.02022988505747,False,recharge
880,-30.0,361.5,18.0,75.02735632183908,False,recharge
881,-30.0,361.5,18.0,75.03448275862068,False,recharge
882,-30.0,361.5,18.0,75.0416091954023,False,recharge
883,-30.0,361.5,18.0,75.0487356321839,False,recharge
884,-30.0,361.5,18.0,75.05586206896552,False,recharge
885,-30.0,361.5,18.0,75.06298850574713,False,recharge
886,-30.0,361.5,18.0,75.07011494252873,False,recharge
887,-30.0,361.5,18.0,75.07724137931035,False,recharge
888,-30.0,361.5,18.0,75.08436781609196,False,recharge
889,-30.0,361.5,18.0,75.09149425287356,False,recharge
890,-30.0,361.5,18.0,75.09862068965518,False,recharge
891,-30.0,361.5,18.0,75.10574712643678,False,recharge
892,-30.0,361.5,18.0,75.11287356321839,False,recharge
893,-30.0,361.5,18.0,75.12,False,recharge
894,-30.0,361.5,18.0,75.12712643678161,False,recharge
895,-30.0,361.5,18.0,75.13425287356321,False,recharge
896,-30.0,361.5,18.0,75.14137931034483,False,recharge
897,-30.0,361.5,18.0,75.14850574712644,False,recharge
898,-30.0,361.5,18.0,75.15563218390804,False,recharge
899,-30.0,361.5,18.0,75.16275862068966,False,recharge
900,-30.0,361.5,18.0,75.16988505747126,False,recharge
901,-30.0,361.5,18.0,75.17701149425287,False,recharge
902,-30.0,361.5,18.0,75.18413793103448,False,recharge
903,-30.0,361.5,18.0,75.19126436781609,False,recharge
