trip_id,segment_type,hvac_on,start_idx,end_idx,duration_s,mean_current,mean_voltage,max_current,min_current,soc_drop
TripA_TripA19_d1s,driving,False,1020,1100,80,-20.43321212121212,386.56715404040403,54.48727272727273,-137.58888888888887,0.5
TripA_TripA19_d1s,driving,False,1136,1172,36,-14.82847643097643,387.02480639730646,35.785555555555554,-81.35111111111111,0.0
TripA_TripA19_d1s,driving,False,1174,1321,147,-10.250843125128839,387.0949385006528,34.650000000000006,-84.67,1.0
TripA_TripA19_d1s,driving,False,1382,1418,36,-5.524057239057239,387.78981200897874,27.130000000000003,-37.833333333333336,0.0
TripA_TripA19_d1s,driving,False,1470,1511,41,-17.542421778763245,386.2467060852427,11.55181818181818,-77.45727272727272,0.0
TripA_TripA19_d1s,driving,False,1512,1578,66,-2.540460667278849,387.734898989899,35.48909090909091,-57.68222222222222,0.5
TripA_TripA20_d1s,driving,False,5,63,58,-21.932526994078714,385.3127986764194,16.13,-70.94545454545454,1.0
TripA_TripA20_d1s,driving,False,66,113,47,-17.885269718461206,385.2458650333119,22.585454545454542,-62.50444444444444,0.5
TripA_TripA20_d1s,driving,False,115,149,34,-10.936723113487819,386.0094890077243,23.44333333333333,-68.37636363636364,0.0
TripA_TripA20_d1s,idle,False,156,200,44,-3.739563820018365,387.13600550964196,-1.058888888888889,-5.191111111111111,0.0
TripA_TripA20_d1s,driving,False,200,283,83,-15.410815382743094,385.40145186807837,21.643636363636364,-51.31777777777778,1.0
TripA_TripA20_d1s,driving,False,309,340,31,-24.703900293255135,384.0405474095796,-2.3777777777777778,-62.66,0.5
TripA_TripA20_d1s,driving,False,359,412,53,-10.42923765961502,385.48341719077564,28.581111111111117,-51.55272727272728,0.0
TripA_TripA20_d1s,driving,False,449,499,50,-14.586123232323231,384.64944242424235,32.10090909090909,-65.43909090909091,0.0
TripA_TripA20_d1s,driving,False,505,662,157,-11.116964549958182,384.86787814450236,21.676666666666662,-84.04363636363637,1.5
TripA_TripA20_d1s,driving,False,664,790,126,-11.104598364598363,384.6891742825075,31.80454545454546,-63.14888888888889,0.5
TripA_TripA20_d1s,driving,False,806,930,124,-9.563523134571524,384.5720071684588,21.26,-48.10888888888889,1.0
TripA_TripA20_d1s,idle,False,1020,1053,33,-3.5633853688399144,385.46191307009485,-2.5133333333333336,-5.011818181818182,0.0
TripA_TripA20_d1s,driving,False,1053,1110,57,-8.715683147262094,384.5888729399256,22.084444444444443,-30.380000000000003,0.5
TripA_TripA20_d1s,driving,False,1112,1182,70,-19.576606060606057,382.9659567099567,25.070909090909087,-77.9588888888889,0.5
TripA_TripA20_d1s,driving,False,1183,1258,75,-9.223653872053871,383.64675420875426,43.82666666666667,-55.510000000000005,0.5
TripA_TripA20_d1s,idle,False,1271,1320,49,-3.959253762110905,384.76824778396207,-2.7,-5.442222222222223,0.0
TripA_TripA20_d1s,driving,False,1363,1400,37,-14.937540267540266,382.8666011466011,25.12818181818182,-73.07818181818182,0.0
TripA_TripA20_d1s,driving,False,1401,1481,80,-12.360643939393938,382.8206679292929,26.80333333333333,-54.51545454545454,1.0
TripA_TripA20_d1s,driving,False,1491,1590,99,-12.95878685848383,382.4675339251097,45.98555555555556,-62.8909090909091,0.5
TripA_TripA20_d1s,driving,False,1592,1684,92,-8.605499560825647,383.0569696969697,11.727777777777778,-40.514545454545456,0.5
TripA_TripA21_d1s,driving,True,199,266,67,-6.62467812452887,383.69819086386246,24.564444444444444,-58.807272727272725,0.0
TripA_TripA21_d1s,driving,False,274,443,169,-8.067992947223717,383.1743739166816,20.787272727272725,-50.43545454545454,1.0
TripA_TripA21_d1s,driving,False,446,485,39,-6.870300440300442,383.13678321678316,16.584545454545456,-34.54666666666667,0.0
TripA_TripA21_d1s,driving,False,486,536,50,-7.67249494949495,382.87971919191915,22.044545454545457,-33.86,0.0
TripA_TripA21_d1s,idle,False,540,571,31,-2.1899543825350283,383.74512870641894,-2.0955555555555554,-2.462727272727273,0.0
TripA_TripA21_d1s,driving,False,604,757,153,-21.607774476794084,379.2037439757048,51.6,-68.69909090909091,1.9200000000000017
TripA_TripA21_d1s,driving,False,770,857,87,-34.74061999303379,375.96236038546385,95.79,-213.9233333333333,1.5
TripA_TripA21_d1s,regen,False,858,868,10,85.72390909090909,389.37834343434344,128.13363636363636,37.02333333333333,-0.5
TripA_TripA21_d1s,driving,False,868,1175,307,-6.7582532162010995,380.95804955088346,50.00909090909091,-90.04777777777777,1.0
TripA_TripA21_d1s,driving,False,1209,1252,43,-20.149588912379606,377.5024571294339,61.18,-104.6681818181818,0.5
TripA_TripA21_d1s,idle,False,1260,1290,30,-2.394959595959596,380.5941010101011,-2.245555555555556,-2.747777777777778,0.0
TripA_TripA21_d1s,driving,False,1290,1331,41,-10.89339738851934,379.060367085489,36.74272727272727,-77.89999999999999,0.5
TripA_TripA21_d1s,driving,False,1383,1435,52,-7.97393550893551,378.7557187257186,22.845454545454544,-24.453636363636363,0.5
TripA_TripA21_d1s,driving,False,1490,1613,123,-6.639164818920918,379.3005378993184,46.88111111111111,-54.99444444444444,0.5
TripA_TripA21_d1s,driving,False,1705,1778,73,-5.4754365573543655,379.106395461464,30.276666666666667,-50.03,0.5
TripA_TripA21_d1s,driving,False,1852,1896,44,-15.509462809917354,377.44398071625346,31.80090909090909,-60.34555555555556,0.5
TripA_TripA21_d1s,driving,False,1898,1951,53,-5.661781970649894,378.50225652753954,29.473333333333333,-66.31454545454545,0.0
TripA_TripA22_d1s,driving,False,9,113,104,-9.77026156080031,391.0122240899379,29.22617,-49.639825555555554,0.0
TripA_TripA22_d1s,idle,False,160,197,37,-0.986869481299481,391.6110642806443,-0.8572966666666667,-1.6425727272727273,0.0
TripA_TripA22_d1s,idle,False,212,262,50,-0.9181827171717173,391.69457303636364,-0.8538344444444445,-1.2712781818181818,0.0
TripA_TripA22_d1s,driving,False,266,332,66,-12.637739433731253,389.95083772268134,31.35979272727273,-118.10601444444444,0.0
TripA_TripA22_d1s,driving,False,334,381,47,-14.94431862884161,389.23016381689234,23.984314444444447,-70.49761090909091,0.0
TripA_TripA22_d1s,driving,False,412,455,43,-11.592808118393235,389.5103538665727,34.50304090909091,-98.98094727272728,0.0
TripA_TripA22_d1s,driving,False,456,520,64,-9.632291916035356,389.5412361347853,26.565944444444444,-79.93303545454545,0.5
TripA_TripA22_d1s,idle,False,524,556,32,-1.092615047348485,390.6818038762626,-0.94094,-1.1756254545454543,0.0
TripA_TripA22_d1s,driving,False,556,629,73,-13.077820308565101,389.0232598187353,43.64826333333333,-91.24225222222222,0.5
TripA_TripA22_d1s,idle,False,681,715,34,-0.813901898395722,390.43861341948895,-0.7592718181818182,-1.190909090909091,0.0
TripA_TripA22_d1s,driving,False,771,801,30,-22.71132231986532,387.5126432222222,34.41849,-53.84171727272727,0.0
TripA_TripA22_d1s,idle,False,868,942,74,-0.8696215001365002,389.8523935722086,-0.8181818181818182,-1.00337,0.0
TripA_TripA22_d1s,driving,False,942,1039,97,-49.68711718317193,383.42993919608455,23.734792222222225,-263.8062277777778,3.0
TripA_TripA22_d1s,driving,False,1040,1355,315,-25.48409126887927,384.0450032820266,65.70930363636363,-223.15847909090908,4.5
TripA_TripA22_d1s,driving,False,1357,1401,44,-27.427412922405882,382.97730599403127,26.68156777777778,-112.09226363636364,0.5
TripA_TripA22_d1s,driving,False,1418,1524,106,-9.772406268343815,385.31630077663425,47.16725727272728,-68.45625181818183,1.0
TripA_TripA22_d1s,idle,False,1531,1596,65,-0.8412152867132867,386.9457815664336,-0.7923444444444444,-0.8921555555555556,0.0
TripA_TripA22_d1s,driving,False,1596,1641,45,-21.189433322109988,384.1336321840629,61.46719666666667,-100.59745555555556,1.0
TripA_TripA22_d1s,driving,False,1717,1786,69,-13.06263477089738,385.0788200263505,34.51991666666667,-76.02471111111112,0.5
TripA_TripA23_d1s,driving,False,26,96,70,-25.994679704184705,388.18716501154404,33.411401818181815,-78.45250909090909,0.0
TripA_TripA23_d1s,driving,False,104,144,40,-24.21838245959596,387.85651390404036,22.76456818181818,-78.36061727272727,0.0
TripA_TripA23_d1s,driving,False,148,188,40,-14.533381825757573,388.4154166868687,37.86346727272727,-87.65105888888888,0.0
TripA_TripA23_d1s,driving,False,189,244,55,-9.669878887052338,389.4140193865933,36.57601,-40.48909666666667,0.0
TripA_TripA23_d1s,driving,False,249,389,140,-6.557791709235209,389.8344274112554,23.770859090909088,-46.753033333333335,0.5
TripA_TripA23_d1s,idle,False,390,420,30,-4.563593481481481,390.05411555555565,-3.955591111111111,-5.4617890909090905,0.0
TripA_TripA23_d1s,driving,False,420,532,112,-12.31683977813853,388.6312545652958,35.41217181818182,-76.05121636363636,1.0
TripA_TripA23_d1s,driving,False,534,589,55,-8.601670653810835,388.9277655518825,27.48214181818182,-66.22474888888888,0.5
TripA_TripA23_d1s,driving,False,601,696,95,-23.358229288676238,386.65578197448156,39.26146727272727,-82.33279636363636,1.0
TripA_TripA23_d1s,driving,False,698,872,174,-8.822622214094972,387.79413736328814,15.53264,-44.34626272727273,1.0
TripA_TripA23_d1s,driving,False,874,904,30,-12.016755316498317,387.6173628787878,14.903765454545454,-69.62904727272728,0.0
TripA_TripA23_d1s,driving,False,926,1033,107,-14.747801014821109,386.7996637241574,40.75907272727273,-80.47569777777778,1.0
TripA_TripA24_d1s,driving,False,32,139,107,-74.59754496648729,377.15509166147456,43.90378222222223,-287.87378818181816,4.5
TripA_TripA24_d1s,driving,False,141,174,33,-81.36377310682585,374.5140662993572,62.81333111111111,-203.9038011111111,1.5
TripA_TripA24_d1s,driving,False,176,236,60,-54.26384368350168,376.36347598821544,101.96368090909093,-158.7296311111111,2.0
TripA_TripA24_d1s,driving,False,239,473,234,-14.24515444660278,382.21903565699733,94.4301118181818,-163.59742545454546,2.0
TripA_TripA25_d1s,idle,False,1,38,37,-6.744473377013377,384.7785892820093,-0.8742127272727274,-11.371251111111112,0.0
TripA_TripA25_d1s,driving,False,58,305,247,-28.998982290925454,379.405676985237,55.53840555555556,-206.31417272727276,4.0
TripA_TripA25_d1s,driving,False,306,473,167,-68.19754549083652,369.94769121696004,66.68006181818181,-251.6562836363636,6.5
TripA_TripA25_d1s,idle,False,530,594,64,-4.423020612373737,379.13550390467174,-1.5585699999999998,-5.489376363636364,0.0
TripA_TripA25_d1s,driving,False,639,687,48,-13.611418596380469,377.86635057028616,39.78275111111111,-62.53142111111111,0.5
TripA_TripA25_d1s,driving,False,690,737,47,-15.795531777347946,377.6571634945197,23.19065,-58.50278818181818,0.5
TripA_TripA26_d1s,driving,False,1,67,66,-13.42006274869911,389.62922558922565,36.67636363636364,-66.23888888888888,0.0
TripA_TripA26_d1s,driving,False,70,115,45,-12.93243097643098,389.40887991021316,29.70444444444444,-63.18909090909092,0.0
TripA_TripA26_d1s,driving,False,137,177,40,-23.416088383838385,388.0469444444444,25.58727272727273,-100.53181818181817,0.0
TripA_TripA26_d1s,driving,False,237,269,32,-10.16660037878788,389.61669823232324,28.218888888888888,-34.09888888888889,0.0
TripA_TripA26_d1s,driving,False,270,326,56,-8.79513888888889,389.47762445887446,39.38555555555556,-56.010000000000005,0.0
TripA_TripA26_d1s,driving,False,347,383,36,-13.239172278338945,388.875039281706,29.64111111111111,-64.73,0.0
TripA_TripA26_d1s,driving,False,409,443,34,-5.149105763517529,389.8149197860962,28.021818181818183,-49.98,0.0
TripA_TripA26_d1s,driving,False,455,589,134,-7.526114126338007,389.28263003165983,39.83818181818182,-53.39333333333334,1.0
TripA_TripA26_d1s,driving,False,594,641,47,-27.094328390285842,387.09947990543736,16.227777777777778,-147.81181818181818,0.5
TripA_TripA26_d1s,driving,False,642,679,37,-28.121053781053778,385.8472481572482,40.13727272727272,-68.87333333333333,0.5
TripA_TripA26_d1s,driving,False,687,906,219,-8.194172316775058,388.3704801439048,57.11111111111112,-116.96363636363635,1.5
TripA_TripA26_d1s,driving,False,959,1025,66,-21.555532598714418,384.2989348025712,69.52222222222221,-100.25111111111111,1.0
TripA_TripA26_d1s,driving,False,1026,1092,66,11.575123966942149,389.1951515151515,65.44272727272727,-15.75222222222222,-0.5
TripA_TripA26_d1s,driving,False,1131,1239,108,-6.730377852600076,387.6965862326974,43.303333333333335,-51.43181818181818,0.5
TripA_TripA26_d1s,driving,False,1283,1339,56,-8.002272727272729,387.2026082251082,25.91111111111111,-59.28454545454545,0.0
TripA_TripA26_d1s,driving,False,1345,1451,106,-14.002372784448257,386.3141614255765,48.114444444444445,-79.3388888888889,1.0
TripA_TripA26_d1s,driving,False,1459,1510,51,-38.82857397504456,383.1377956030897,72.6588888888889,-191.56272727272727,1.0
TripA_TripA26_d1s,driving,False,1523,1593,70,-6.659520923520923,386.8036204906205,45.65,-120.90555555555557,0.5
TripA_TripA27_d1s,driving,False,11,55,44,-13.92516011707989,386.37288990587695,32.46073666666667,-89.78833636363636,0.0
TripA_TripA27_d1s,driving,False,56,104,48,-62.34473173190236,380.5675255113636,26.069000000000003,-221.65325222222225,2.0
TripA_TripA27_d1s,driving,False,127,168,41,-24.857744951958612,384.2323113845775,35.67263222222223,-107.1546381818182,0.5
TripA_TripA27_d1s,idle,False,215,262,47,-1.4819529636793467,386.9277008381689,-1.4383377777777775,-1.5488955555555557,0.0
TripA_TripA27_d1s,driving,False,262,341,79,-6.603153840941057,386.23482921621274,39.02474272727273,-113.67937363636362,0.0
TripA_TripA27_d1s,idle,False,345,408,63,-1.403501330767998,387.10153753407076,-1.4,-1.459621818181818,0.0
TripA_TripA27_d1s,driving,False,408,456,48,-7.181282748316499,386.27525145622894,40.912996666666665,-48.45002555555556,0.5
TripA_TripA27_d1s,idle,False,460,498,38,-1.013215696438065,387.2019138995216,-1.0,-1.0551344444444444,0.0
TripA_TripA27_d1s,driving,False,498,642,144,-10.428961557239056,385.78735088874856,35.099140000000006,-70.48332222222221,1.0
TripA_TripA27_d1s,driving,False,643,776,133,-41.96280030075187,380.43366999620264,57.11601181818182,-200.4537209090909,3.0
TripA_TripA27_d1s,driving,False,778,898,120,-28.434840202020208,381.1644661430976,49.636026666666666,-249.31124333333332,2.0
TripA_TripA27_d1s,driving,True,899,955,56,-5.240375294011543,382.75609130050503,89.50768555555555,-175.63093727272727,0.0
TripA_TripA27_d1s,driving,False,984,1039,55,-28.035690143250694,380.8685444903582,63.82388363636364,-204.25915222222224,1.0
TripA_TripA27_d1s,driving,False,1042,1131,89,-9.444835093632959,382.7803777618886,57.94884555555556,-110.81268666666666,0.5
TripA_TripA27_d1s,driving,False,1136,1274,138,-24.766318083003956,380.2881839694042,26.313698888888887,-96.27659222222222,2.0
TripA_TripA27_d1s,driving,False,1275,1366,91,-6.748514220224221,382.2507889421688,49.79594,-63.44940727272728,0.5
TripA_TripA27_d1s,driving,False,1370,1517,147,-10.543989467463755,381.540576696901,34.04499090909091,-52.76543636363636,1.0
TripA_TripA27_d1s,driving,False,1612,1725,113,-12.380788628765531,380.99263317779565,34.60963818181818,-52.24090909090909,0.5
TripA_TripA27_d1s,idle,False,1726,1757,31,-2.5555020267188007,382.39999999999986,-2.3681809090909094,-2.6,0.0
TripA_TripA27_d1s,driving,False,1757,1793,36,-19.0858844023569,380.1635233136925,42.68301727272728,-64.28724090909091,0.5
TripA_TripA27_d1s,driving,False,1796,1881,85,-11.209481662507429,380.5850802174688,54.799796666666666,-91.38499,0.5
TripA_TripA27_d1s,driving,False,1882,1963,81,-7.591051305649083,380.9140825851104,38.473417777777776,-48.65007,0.5
TripA_TripA28_d1s,driving,False,14,136,122,-15.351371892697466,387.81378257078984,31.370866666666668,-76.39400444444443,1.0
TripA_TripA28_d1s,idle,False,143,181,38,-2.478213338649654,389.1348142503989,-2.3432544444444443,-2.6,0.0
TripA_TripA28_d1s,driving,False,181,280,99,-20.950406187123765,386.2009213947556,53.88302333333333,-96.12317272727272,1.0
TripA_TripA28_d1s,driving,False,333,493,160,-17.673311939393937,386.14564052209596,54.67104363636364,-111.53114,2.0
TripA_TripA28_d1s,driving,True,495,530,35,-18.15263374025974,385.5806430937951,52.12963666666667,-81.10745181818181,0.5
TripA_TripA28_d1s,driving,False,535,569,34,-17.857014545454543,385.65459687165776,48.03415111111112,-115.48625444444444,0.5
TripA_TripA28_d1s,driving,False,573,608,35,-67.57023636652237,379.51360790187584,0.7509155555555556,-162.79053272727273,1.5
TripA_TripA28_d1s,driving,False,637,895,258,-8.069730054811682,385.9809438395584,69.29447363636363,-74.97679272727272,1.5
TripA_TripA28_d1s,driving,False,938,972,34,-6.165541586452764,386.2576342721331,21.914375555555555,-31.83249777777778,0.5
TripA_TripA28_d1s,idle,False,980,1011,31,-2.2198205408927985,387.10000000000014,-1.997782222222222,-2.318158181818182,0.0
TripA_TripA28_d1s,driving,False,1011,1050,39,-16.070177207977206,385.15762336182337,26.40704888888889,-85.47434090909091,0.5
TripA_TripA28_d1s,driving,False,1096,1193,97,-23.401391219410602,383.46313130688327,98.38596333333334,-143.47142666666664,1.5
TripA_TripA28_d1s,idle,False,1212,1242,30,-7.929838545454544,385.4792028720539,-3.1160472727272723,-14.969065454545454,0.0
TripA_TripA28_d1s,driving,False,1260,1418,158,-25.219655639943745,382.06902640966626,45.31588363636364,-120.2479218181818,2.0
TripA_TripA28_d1s,driving,False,1426,1513,87,-6.548301184256357,384.96204403343785,44.339645454545455,-172.28227555555557,0.34734000000000265
TripA_TripA28_d1s,driving,False,1516,1727,211,-10.74669794054287,383.90024091579295,39.05221,-74.88574555555556,1.5
TripA_TripA29_d1s,driving,False,8,45,37,-10.357450666120668,383.7446703439803,39.899361818181816,-60.61129777777777,0.0
TripA_TripA29_d1s,driving,False,108,284,176,-6.609843793044077,384.0065534337695,31.329088181818182,-52.58340777777778,1.0
TripA_TripA29_d1s,driving,False,383,454,71,-26.853677304026174,380.7483220571917,63.35823333333334,-116.45864333333331,1.0
TripA_TripA29_d1s,driving,False,457,533,76,-42.25373729000532,377.20371682083993,73.25169727272727,-175.35269333333335,2.0
TripA_TripA29_d1s,driving,False,572,846,274,-18.181694898621245,379.04892484922215,72.73028636363637,-267.52353,3.0
TripA_TripA29_d1s,driving,False,848,1019,171,-15.82516066513084,378.02290677890016,53.532950909090914,-112.70409,1.5
TripA_TripA29_d1s,driving,False,1025,1098,73,-12.940156831326968,378.3605445260828,66.28637888888889,-92.4243318181818,0.5
TripA_TripA29_d1s,driving,False,1103,1149,46,-22.496276089152392,376.96076565876155,45.13207888888889,-97.83979444444444,0.5
TripA_TripA29_d1s,driving,False,1224,1279,55,-4.917971785123968,378.37231539577596,41.57808555555555,-93.1597,0.0
TripA_TripA30_d1s,driving,False,55,104,49,-12.747019064110493,389.7684094227994,38.556217777777775,-71.16349444444444,0.0
TripA_TripA30_d1s,driving,False,105,232,127,-9.305406336594288,389.6844602346298,35.585820909090906,-67.60535888888889,0.0
TripA_TripA30_d1s,driving,False,246,304,58,-8.32945617032393,389.7051667345872,18.280206363636363,-47.55515222222223,0.0
TripA_TripA30_d1s,driving,False,412,496,84,-8.09018141053391,389.4734158549783,29.01708777777778,-92.7269,0.5
TripA_TripA30_d1s,driving,False,501,536,35,-12.6682059018759,388.8887471457432,0.5522063636363636,-58.83711363636364,0.5
TripA_TripA30_d1s,driving,False,540,614,74,-6.943143957138956,389.33689558012554,27.61200111111111,-62.161421818181815,0.5
TripA_TripA30_d1s,driving,False,624,669,45,-5.514176996632996,389.4935019236812,17.192382727272726,-52.13062727272728,0.0
TripA_TripA30_d1s,driving,False,670,765,95,-10.692075367357786,388.49062425518343,28.109522222222225,-68.47440666666665,0.5
TripA_TripA30_d1s,driving,False,783,848,65,-11.05482784926185,388.4300346324786,37.67536555555555,-55.94621909090909,0.5
TripA_TripA30_d1s,driving,False,862,910,48,-10.922322640993267,388.330548425926,26.39760555555556,-48.04081333333333,0.5
TripA_TripA30_d1s,driving,False,911,985,74,-4.949354701064701,388.97957980889976,27.793301111111116,-42.307523333333336,0.0
TripA_TripA30_d1s,driving,False,1013,1077,64,-16.024631511994947,387.4455782165404,44.09873636363636,-99.48689272727272,1.0
TripA_TripA30_d1s,driving,False,1107,1260,153,-5.858246508879647,388.31961829273126,39.15005222222222,-45.72730272727273,0.5
TripA_TripA30_d1s,driving,False,1279,1383,104,-10.049071014957265,387.67977722222224,38.88757909090909,-112.16742111111112,0.5
TripA_TripA31_d1s,driving,False,4,127,123,-12.34352796255235,387.08950973146096,54.19272727272728,-81.25909090909092,1.0
TripA_TripA31_d1s,driving,False,145,185,40,-5.362843434343434,387.2622146464647,36.89555555555555,-58.03888888888889,0.0
TripA_TripA31_d1s,driving,False,186,282,96,-6.7765193602693605,387.4582407407408,28.08181818181818,-61.65111111111111,0.5
TripA_TripA31_d1s,driving,False,297,334,37,-0.5593284193284201,387.88188370188374,48.128181818181815,-43.08777777777778,0.0
TripA_TripA31_d1s,driving,False,336,459,123,-43.01755029974542,382.2606504065041,87.97545454545455,-280.8455555555556,3.0
TripA_TripA31_d1s,driving,False,469,517,48,-10.734322390572393,385.8494234006734,16.20888888888889,-51.12272727272728,0.0
TripA_TripA31_d1s,driving,False,518,666,148,-40.61757507507507,381.6165711165711,49.68111111111111,-181.10555555555555,3.5
TripA_TripA31_d1s,driving,False,676,909,233,-19.457799887284864,382.02736203234053,105.12222222222222,-137.98454545454544,3.0
TripA_TripA31_d1s,idle,False,918,959,41,-1.1649864498644984,385.06830992855384,-1.1233333333333333,-1.2463636363636363,0.0
TripA_TripA31_d1s,driving,False,959,1000,41,-29.338960335057898,381.27157674304016,54.84222222222222,-139.65,1.0
TripA_TripA31_d1s,driving,False,1035,1155,120,-4.946750841750841,384.1850260942761,43.92272727272727,-69.22363636363637,0.5
TripA_TripA32_d1s,driving,False,20,56,36,-20.006313131313128,389.55140011223347,24.716666666666665,-62.944545454545455,0.0
TripA_TripA32_d1s,driving,False,232,265,33,-58.29540250994796,384.60916437098257,40.08090909090909,-293.21,1.0
TripA_TripA32_d1s,driving,False,266,361,95,-82.22119829877722,378.63926741095173,47.60636363636363,-272.30454545454546,4.5
TripA_TripA32_d1s,driving,False,364,415,51,-46.49407803525452,380.8565696177461,74.98636363636363,-214.3181818181818,1.5
TripA_TripA32_d1s,driving,False,420,485,65,-21.959684537684538,384.69414452214454,73.98818181818181,-104.99333333333334,0.5
TripA_TripA32_d1s,driving,False,486,553,67,-22.528576812905172,384.2690954319313,74.3690909090909,-88.51444444444445,1.0
TripA_TripA32_d1s,driving,False,554,858,304,-51.824744152046776,379.99177465443915,77.77000000000001,-265.31636363636363,9.0
TripA_TripA32_d1s,driving,False,871,987,116,-90.77041536050157,369.9344287704632,66.03363636363636,-216.7836363636364,6.0
TripA_TripA32_d1s,driving,False,989,1301,312,-51.84694865319866,370.796690947941,71.42222222222222,-295.2336363636364,9.0
TripA_TripA32_d1s,driving,False,1340,1394,54,-14.032673026561914,375.4679797979798,85.6490909090909,-72.09777777777778,0.5
TripA_TripA32_d1s,driving,False,1428,1461,33,-13.728842975206614,374.90734006734004,34.27909090909091,-62.49454545454546,0.0
TripA_TripA32_d1s,driving,False,1563,1601,38,-20.56792663476874,374.1650930356194,56.70090909090909,-75.88636363636364,0.5
TripA_TripA32_d1s,driving,False,1603,1661,58,-3.864296412399861,376.10009404388717,37.36222222222222,-63.55090909090909,0.0
TripB_TripB01_d1s,driving,False,24,134,110,-35.56515488246097,383.1258304123049,23.427648181818185,-174.61655555555555,0.5
TripB_TripB01_d1s,idle,False,147,204,57,-7.427853372319689,387.5340491990076,-6.480581818181818,-9.471914444444444,0.0
TripB_TripB01_d1s,driving,False,238,312,74,-19.861111161616158,384.09523545318046,26.697881111111112,-98.50597555555557,1.0
TripB_TripB01_d1s,driving,False,354,451,97,-16.64821992398209,384.7104323555139,33.43392090909091,-68.06668,1.0
TripB_TripB01_d1s,driving,False,452,505,53,-21.984119207165993,383.28801645130545,29.96331181818182,-127.33034666666666,1.0
TripB_TripB01_d1s,driving,False,507,856,349,-11.836558714943129,384.98040279268326,35.15759111111111,-73.38384222222221,2.282759999999996
TripB_TripB01_d1s,driving,False,861,892,31,-13.468052623004237,384.6006264288042,25.690871111111115,-61.89875555555555,0.5
TripB_TripB01_d1s,driving,False,893,932,39,-25.137012522662523,382.19570152810155,23.03812333333333,-152.2868909090909,0.5
TripB_TripB01_d1s,driving,False,935,966,31,-29.67993498859564,380.8302847605084,50.21619909090909,-177.86868555555554,0.5
TripB_TripB01_d1s,driving,False,974,1132,158,-38.861088435622044,377.11805695563226,62.50355666666667,-302.06127363636364,3.5
TripB_TripB01_d1s,idle,False,1150,1208,58,-4.25111561825148,384.0058667676767,-3.9154054545454544,-5.735824545454546,0.0
TripB_TripB01_d1s,driving,False,1208,1278,70,-35.278981020202025,377.41264204617596,58.01325,-95.25212363636363,1.5
TripB_TripB01_d1s,driving,False,1279,1358,79,-66.48058670374634,371.2609256169287,57.77658444444445,-346.3956011111111,3.0
TripB_TripB01_d1s,driving,False,1406,1438,32,-27.225331291035353,376.8113946906566,55.39429888888889,-300.4685781818182,0.5
TripB_TripB01_d1s,driving,False,1449,1487,38,-43.09420767145136,374.69021666400846,74.40079454545456,-293.44223,1.0
TripB_TripB01_d1s,driving,False,1508,1573,65,-12.70972094172494,379.8576913519814,37.19313,-133.06724444444444,0.5
TripB_TripB01_d1s,driving,False,1584,1676,92,-20.42446865173474,377.922898011638,39.67758333333333,-122.9911,1.5
TripB_TripB01_d1s,idle,False,1677,1737,60,-4.645327501683502,381.29020263973064,-3.9212655555555553,-5.35307,0.0
TripB_TripB01_d1s,driving,False,1737,1771,34,-35.37177443256091,375.25546763517525,62.73089444444444,-189.76572555555555,0.7063200000000052
TripB_TripB01_d1s,driving,False,1772,1864,92,-17.248281784145806,377.9652128063241,48.31876555555556,-97.72954666666666,1.0
TripB_TripB01_d1s,driving,False,1865,1942,77,-15.655414538895448,378.20871507542967,46.69261555555556,-96.05048,1.0
TripB_TripB01_d1s,driving,False,1945,2019,74,-14.135352376467377,378.0788240636091,44.38772333333333,-83.54803555555556,0.5
TripB_TripB01_d1s,driving,False,2051,2093,42,-26.337164908609907,376.0232370899471,22.309856666666665,-106.60040333333332,0.5
TripB_TripB01_d1s,driving,False,2105,2199,94,-12.085256582849773,378.3338307962605,31.422926363636364,-99.35360666666666,0.5
TripB_TripB01_d1s,driving,False,2202,2319,117,-12.466720695847362,377.8609629172062,30.98270222222222,-92.36336909090907,1.0
TripB_TripB01_d1s,driving,False,2323,2400,77,-12.264652296995934,377.8711792561984,37.009683333333335,-87.75306222222223,0.5
TripB_TripB01_d1s,driving,False,2437,2469,32,-29.794981508838383,374.97629446022734,18.08296545454545,-248.7830009090909,0.5
TripB_TripB01_d1s,driving,False,2471,2508,37,-22.35314917826918,375.72615076986074,46.3419,-123.08739272727274,0.5
TripB_TripB01_d1s,idle,False,2522,2577,55,-2.874099976124885,379.5258670137742,-2.6376633333333337,-3.330808181818182,0.0
TripB_TripB01_d1s,driving,False,2577,2679,102,-56.35828760645672,369.4059936224996,25.886153636363638,-397.9163744444445,3.0
TripB_TripB01_d1s,driving,False,2682,2757,75,-10.679508686868688,373.65544054410776,88.66699181818181,-154.11756545454546,0.5
TripB_TripB01_d1s,driving,False,2783,2913,130,-59.991191761460755,366.64240816860917,80.68714818181819,-380.4259063636364,4.5
TripB_TripB01_d1s,driving,False,2914,2952,38,-11.218029476342371,370.8591494603934,96.88050090909093,-65.36025000000001,0.0
TripB_TripB01_d1s,driving,False,2976,3007,31,-31.617299560117306,369.07003084718156,61.24297666666666,-327.4437709090909,0.5
TripB_TripB01_d1s,idle,False,3017,3066,49,-3.7777661306947032,373.79717771181197,-2.929587777777778,-4.523714444444445,0.0
TripB_TripB01_d1s,driving,False,3066,3185,119,-19.56473558356676,371.11464707919527,65.08553555555555,-388.6240827272728,1.5
